NTD ID,Agency Name,Reporter Type,Reporting Module,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,LonLat,full_address,lon_digits,lat_digits,coordinates,County,Category,Definition
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2345,Elevated Fixed Guideway Station,Westchester Sq- E Tremont - PEL,,"New York, NY",NY,10461,40.83988,-73.84295,"22,700",0,1993,"(-73.84295, 40.83988)","Westchester Sq-E Tremont Av, Bronx, NY 10461, USA",5,5,"(40.8401247, -73.8428258)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2346,Elevated Fixed Guideway Station,Zerega Av - PEL,,"New York, NY",NY,10462,40.83652,-73.84697,"17,400",0,1920,"(-73.84697, 40.83652)","2360 Westchester Ave, Bronx, NY 10462, USA",5,5,"(40.8363929, -73.8469011)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2347,Elevated Fixed Guideway Station,Castle Hill Av - PEL,,"New York, NY",NY,10462,40.83423,-73.85135,"18,300",0,1920,"(-73.85135, 40.83423)","2211 Westchester Ave, Bronx, NY 10462, USA",5,5,"(40.834411, -73.8513505)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2348,Elevated Fixed Guideway Station,E 177 St- Parkchester - PEL,,"New York, NY",NY,11062,40.83324,-73.86087,"31,800",0,1920,"(-73.86087, 40.83324)","11062 Hugh J. Grant Cir, Bronx, NY 10462, USA",5,5,"(40.8332479, -73.8610077)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2349,Elevated Fixed Guideway Station,St Lawrence Av - PEL,,"New York, NY",NY,10472,40.83153,-73.8676,"17,900",0,1920,"(-73.8676, 40.83153)","1770 A Westchester Ave, Bronx, NY 10472, USA",4,5,"(40.8313908, -73.86753089999999)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2350,Elevated Fixed Guideway Station,Morrison Sound View Avs - PEL,,"New York, NY",NY,10472,40.82948,-73.87466,"17,900",0,1920,"(-73.87466, 40.82948)","Morrison Av-Soundview, Bronx, NY 10472, USA",5,5,"(40.829313, -73.8745015)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2351,Elevated Fixed Guideway Station,Elder Av - PEL,,"New York, NY",NY,10472,40.82857,-73.87927,"16,800",0,1920,"(-73.87927, 40.82857)","Westchester Av/Elder Av, Bronx, NY 10472, USA",5,5,"(40.828514, -73.879318)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2352,Elevated Fixed Guideway Station,Whitlock Av - PEL,,"New York, NY",NY,10459,40.82653,-73.88627,"30,400",0,1920,"(-73.88627, 40.82653)","Whitlock Av, Bronx, NY 10459, USA",5,5,"(40.8252823, -73.8866109)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2353,Underground Fixed Guideway Station,Hunts Point Av - PEL,,"New York, NY",NY,10474,40.82082,-73.8908,"28,900",0,1919,"(-73.8908, 40.82082)","Hunts Point Av, Bronx, NY 10474, USA",4,5,"(40.8151609, -73.8864169)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2354,Underground Fixed Guideway Station,Longwood Av - PEL,,"New York, NY",NY,0None,40.81632,-73.89621,"17,500",0,1919,"(-73.89621, 40.81632)","Longwood Av, Bronx, NY, USA",5,5,"(40.816389, -73.896206)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2355,Underground Fixed Guideway Station,E 149 St - PEL,,"New York, NY",NY,10455,40.81209,-73.90416,"18,400",0,1919,"(-73.90416, 40.81209)","E 149th St &, Southern Blvd, Bronx, NY 10455, USA",5,5,"(40.81207759999999, -73.9041361)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2356,Underground Fixed Guideway Station,E 143 St-St Mary's St - PEL,,"New York, NY",NY,10454,40.80821,-73.90784,"11,700",0,1919,"(-73.90784, 40.80821)","E 143 St-St Mary's St, Bronx, NY 10454, USA",5,5,"(40.80800960000001, -73.9077472)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2357,Underground Fixed Guideway Station,Cypress Av - PEL,,"New York, NY",NY,10454,40.8055,-73.91436,"15,900",0,1933,"(-73.91436, 40.8055)","679E E 138th St, Bronx, NY 10454, USA",5,4,"(40.8056383, -73.9142734)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2358,Underground Fixed Guideway Station,Brook Av - PEL,,"New York, NY",NY,10454,40.80756,-73.91924,"16,400",0,1919,"(-73.91924, 40.80756)","E 138th St &, Brook Ave, Bronx, NY 10454, USA",5,5,"(40.8075687, -73.9192316)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2359,Underground Fixed Guideway Station,138 St- 3 Av - PEL,,"New York, NY",NY,10454,40.81048,-73.92614,"35,900",0,1919,"(-73.92614, 40.81048)","3 Av - 138 St, Bronx, NY 10454, USA",5,5,"(40.810474, -73.92614000000002)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2360,Elevated Fixed Guideway Station,Woodlawn - JER,,"New York, NY",NY,0None,40.88618,-73.87867,"37,500",0,2005,"(-73.87867, 40.88618)","Woodlawn, Bronx, NY, USA",5,5,"(40.8976347, -73.8668996)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2361,Elevated Fixed Guideway Station,Mosholu Pky - JER,,"New York, NY",NY,10467,40.87987,-73.88459,"47,200",0,2007,"(-73.88459, 40.87987)","440 Jerome Ave, Bronx, NY 10467, USA",5,5,"(40.8797751, -73.8845022)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2362,Elevated Fixed Guideway Station,Bedford Park Blvd- Lehman - JER,,"New York, NY",NY,10468,40.87343,-73.89011,"21,700",0,2007,"(-73.89011, 40.87343)","Bedford Park Blvd-Lehman College, Bronx, NY 10468, USA",5,5,"(40.8734052, -73.8902379)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2363,Elevated Fixed Guideway Station,Kingsbridge Rd - JER,,"New York, NY",NY,10468,40.86783,-73.89717,"17,900",0,2007,"(-73.89717, 40.86783)","Kingsbridge Rd, Bronx, NY 10468, USA",5,5,"(40.8677601, -73.89730279999999)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2364,Elevated Fixed Guideway Station,Fordham Rd - JER,,"New York, NY",NY,10468,40.86289,-73.90103,"19,300",0,2005,"(-73.90103, 40.86289)","Fordham Rd, Jerome Ave, Bronx, NY 10468, USA",5,5,"(40.8627679, -73.9010744)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2365,Elevated Fixed Guideway Station,183 St - JER,,"New York, NY",NY,10453,40.85848,-73.90381,"17,900",0,2007,"(-73.90381, 40.85848)","183 St, Bronx, NY 10453, USA",5,5,"(40.8583762, -73.90391369999999)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2366,Elevated Fixed Guideway Station,Burnside Av - JER,,"New York, NY",NY,10453,40.85349,-73.90768,"29,000",0,2007,"(-73.90768, 40.85349)","Burnside Av, Bronx, NY 10453, USA",5,5,"(40.85345299999999, -73.90768400000002)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2367,Elevated Fixed Guideway Station,176 St - JER,,"New York, NY",NY,10453,40.84848,-73.91181,"18,300",0,2006,"(-73.91181, 40.84848)","176 St, Bronx, NY 10453, USA",5,5,"(40.8484577, -73.9117417)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2368,Elevated Fixed Guideway Station,Mt Eden Av - JER,,"New York, NY",NY,10452,40.8444,-73.91472,"17,000",0,2006,"(-73.91472, 40.8444)","Mt Eden Av, Bronx, NY 10452, USA",5,4,"(40.8445565, -73.9147392)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2369,Elevated Fixed Guideway Station,170 St - JER,,"New York, NY",NY,10452,40.84009,-73.9178,"17,700",0,2006,"(-73.9178, 40.84009)","170 St, Bronx, NY 10452, USA",4,5,"(40.8400763, -73.91790689999999)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2370,Elevated Fixed Guideway Station,167 St - JER,,"New York, NY",NY,10452,40.83556,-73.92139,"18,800",0,2006,"(-73.92139, 40.83556)","167 St, Bronx, NY 10452, USA",5,5,"(40.8357232, -73.9211957)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2371,Elevated Fixed Guideway Station,161 St- Yankee Stadium - JER,,"New York, NY",NY,10451,40.82809,-73.92577,"34,400",0,2001,"(-73.92577, 40.82809)","161 Street Station & River Avenue, Bronx, NY 10451, USA",5,5,"(40.8279957, -73.9256486)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2372,Underground Fixed Guideway Station,149 St- Grand Concourse - JER,,"New York, NY",NY,10451,40.81822,-73.92747,"41,800",0,1917,"(-73.92747, 40.81822)","149 St-Grand Concourse, Bronx, NY 10451, USA",5,5,"(40.8183248, -73.9274121)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2373,Underground Fixed Guideway Station,138 St - GC - JER,,"New York, NY",NY,10451,40.81312,-73.92996,"15,600",0,1918,"(-73.92996, 40.81312)","138 St-Grand Concourse, Bronx, NY 10451, USA",5,5,"(40.8132249, -73.9298111)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2374,Underground Fixed Guideway Station,125 St - LEX,,New York,NY,10035,40.80436,-73.93743,"59,300",0,2004,"(-73.93743, 40.80436)","125 St, East 125th St &, Lexington Ave, New York, NY 10035, USA",5,5,"(40.8043863, -73.9374292)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2375,Underground Fixed Guideway Station,116 St - LEX,,New York,NY,10035,40.79862,-73.94163,"16,600",0,2005,"(-73.94163, 40.79862)","116 St, New York, NY 10035, USA",5,5,"(40.7964002, -73.9363197)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2376,Underground Fixed Guideway Station,110 St - LEX,,New York,NY,10029,40.79507,-73.94421,"14,500",0,2004,"(-73.94421, 40.79507)","1778 Lexington Ave, New York, NY 10029, USA",5,5,"(40.795164, -73.9443216)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2377,Underground Fixed Guideway Station,103 St - LEX,,New York,NY,10029,40.79061,-73.94747,"13,200",0,1987,"(-73.94747, 40.79061)","Lexington Av/E 104 St, New York, NY 10029, USA",5,5,"(40.7905971, -73.9475911)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2378,Underground Fixed Guideway Station,96 St - LEX,,New York,NY,10029,40.78594,-73.95088,"22,300",0,1994,"(-73.95088, 40.78594)","96 Street Station, New York, NY 10029, USA",5,5,"(40.7858701, -73.95093469999999)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2379,Underground Fixed Guideway Station,86 St - LEX,,New York,NY,10028,40.77952,-73.95557,"35,700",0,2006,"(-73.95557, 40.77952)","157 East 86th St at, Lexington Ave, New York, NY 10028, USA",5,5,"(40.7793876, -73.9549217)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2380,Underground Fixed Guideway Station,77 St - LEX,,New York,NY,10075,40.77362,-73.95988,"17,700",0,2005,"(-73.95988, 40.77362)","150 E 77th St, New York, NY 10075, USA",5,5,"(40.7732613, -73.9594274)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2381,Underground Fixed Guideway Station,68 St - LEX,,New York,NY,10065,40.76783,-73.96412,"21,800",0,1918,"(-73.96412, 40.76783)","908 Lexington Ave, New York, NY 10065, USA",5,5,"(40.7678384, -73.9643706)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2382,Underground Fixed Guideway Station,59 St - LEX,,New York,NY,10065,40.76262,-73.96791,"60,600",0,1997,"(-73.96791, 40.76262)","Lexington Av/59 St, New York, NY 10065, USA",5,5,"(40.7628619, -73.9677351)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2383,Underground Fixed Guideway Station,51 St - LEX,,New York,NY,10022,40.75687,-73.9721,"39,300",0,1989,"(-73.9721, 40.75687)","570 Lexington Ave #16th, New York, NY 10022, USA",4,5,"(40.7569681, -73.9722519)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2384,Underground Fixed Guideway Station,Grand Central - LEX,,New York,NY,10017,40.75178,-73.97691,"82,400",0,2000,"(-73.97691, 40.75178)","107 E 42nd St, New York, NY 10017, USA",5,5,"(40.7521571, -73.9760807)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2385,Underground Fixed Guideway Station,33 St - LEX,,New York,NY,10016,40.74581,-73.98217,"24,900",0,1997,"(-73.98217, 40.74581)","33 St, 2 Park Ave, New York, NY 10016, USA",5,5,"(40.7461711, -73.9819916)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2386,Underground Fixed Guideway Station,28 St - LEX,,New York,NY,10016,40.74331,-73.98401,"20,800",0,1991,"(-73.98401, 40.74331)","28 St, New York, NY 10016, USA",5,5,"(40.743302, -73.9844222)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2387,Underground Fixed Guideway Station,23 St - LEX,,New York,NY,10010,40.7398,-73.98657,"21,000",0,1987,"(-73.98657, 40.7398)","287 Park Ave S, New York, NY 10010, USA",5,4,"(40.7396629, -73.986547)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2388,Underground Fixed Guideway Station,14 St- Union Sq - LEX,,New York,NY,10003,40.73476,-73.98993,"47,400",0,1999,"(-73.98993, 40.73476)","10 Union Square E, New York, NY 10003, USA",5,5,"(40.7348077, -73.9897257)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2389,Underground Fixed Guideway Station,Astor Pl - LEX,,New York,NY,10003,40.73004,-73.99113,"24,600",0,1986,"(-73.99113, 40.73004)","Astor Pl, New York, NY 10003, USA",5,5,"(40.7298544, -73.9913978)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2390,Underground Fixed Guideway Station,Bleecker St - LEX,,New York,NY,10012,40.72592,-73.99461,"21,600",0,2012,"(-73.99461, 40.72592)","Bleecker St, New York, NY 10012, USA",5,5,"(40.7280795, -73.9989647)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2391,Underground Fixed Guideway Station,Spring St - LEX,,New York,NY,10012,40.72235,-73.99712,"16,400",0,1991,"(-73.99712, 40.72235)","Spring St, New York, NY 10012, USA",5,5,"(40.7234272, -73.9996171)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2392,Underground Fixed Guideway Station,Canal St - LEX,,New York,NY,10013,40.7187,-74.00025,"16,200",0,2000,"(-74.00025, 40.7187)","123 Lafayette St, New York, NY 10013, USA",5,4,"(40.7186676, -74.0000522)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2393,Underground Fixed Guideway Station,Brooklyn Bridge - LEX,,New York,NY,0None,40.71308,-74.00419,"57,100",0,1997,"(-74.00419, 40.71308)","Brooklyn Bridge - City Hall, New York, NY, USA",5,5,"(40.7130543, -74.00410269999999)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2394,Underground Fixed Guideway Station,Fulton St - LEX,,New York,NY,10007,40.71037,-74.0095,"28,500",0,1987,"(-74.0095, 40.71037)","17 Dey St, New York, NY 10007, USA",4,5,"(40.71042190000001, -74.00957799999999)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2395,Underground Fixed Guideway Station,Wall St - LEX,,New York,NY,10006,40.70765,-74.01178,"24,700",0,2005,"(-74.01178, 40.70765)","Wall St, New York, NY 10006, USA",5,5,"(40.7071758, -74.0107299)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2396,Underground Fixed Guideway Station,Bowling Green - LEX,,New York,NY,10004,40.70453,-74.0142,"18,600",0,1978,"(-74.0142, 40.70453)","26 Broadway, New York, NY 10004, USA",4,5,"(40.7052022, -74.0131655)",New York County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2397,Underground Fixed Guideway Station,Borough Hall - LEX,,"New York, NY",NY,11201,40.69243,-73.99032,"29,900",0,1989,"(-73.99032, 40.69243)","Borough Hall, Brooklyn, NY 11201, USA",5,5,"(40.6928442, -73.990303)",Kings County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2398,Elevated Fixed Guideway Station,241 St - WPR,,"New York, NY",NY,10470,40.90305,-73.85071,"30,700",0,2007,"(-73.85071, 40.90305)","4641 White Plains Rd, Bronx, NY 10470, USA",5,5,"(40.90310640000001, -73.85095629999999)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2399,Elevated Fixed Guideway Station,238 St- Nereid Av - WPR,,"New York, NY",NY,10470,40.89849,-73.85429,"17,700",0,2007,"(-73.85429, 40.89849)","Nereid Av, Bronx, NY 10470, USA",5,5,"(40.8978341, -73.8526919)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2400,Elevated Fixed Guideway Station,233 St - WPR,,"New York, NY",NY,10466,40.89327,-73.8574,"17,500",0,2007,"(-73.8574, 40.89327)","White Plains Rd/E 233 St, Bronx, NY 10466, USA",4,5,"(40.89343909999999, -73.8573317)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2401,Elevated Fixed Guideway Station,225 St - WPR,,"New York, NY",NY,10466,40.88781,-73.86041,"17,600",0,2007,"(-73.86041, 40.88781)","White Plains Rd/E 225 St, Bronx, NY 10466, USA",5,5,"(40.8924586, -73.8578779)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2402,Elevated Fixed Guideway Station,219 St - WPR,,"New York, NY",NY,10467,40.88384,-73.8626,"17,200",0,2007,"(-73.8626, 40.88384)","219 St, Bronx, NY 10467, USA",4,5,"(40.883888, -73.8627468)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2403,Elevated Fixed Guideway Station,Gun Hill Rd - WPR,,"New York, NY",NY,10467,40.87779,-73.8662,"42,000",0,2007,"(-73.8662, 40.87779)","6919 Duncomb Ave, Bronx, NY 10467, USA",4,5,"(40.8778182, -73.86623279999999)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2404,Elevated Fixed Guideway Station,Burke Av - WPR,,"New York, NY",NY,10467,40.87146,-73.8672,"17,500",0,2007,"(-73.8672, 40.87146)","White Plains Rd/Burke Av, Bronx, NY 10467, USA",4,5,"(40.8714405, -73.8671566)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2405,Elevated Fixed Guideway Station,Allerton Av - WPR,,"New York, NY",NY,10467,40.86541,-73.86741,"17,500",0,2007,"(-73.86741, 40.86541)","Allerton Av, Bronx, NY 10467, USA",5,5,"(40.8655239, -73.862601)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2406,Elevated Fixed Guideway Station,Pelham Pky - WPR,,"New York, NY",NY,10467,40.85728,-73.8676,"20,900",0,1991,"(-73.8676, 40.85728)","White Plains Rd/Pelham Pkwy, Bronx, NY 10467, USA",4,5,"(40.857327, -73.867638)",Bronx County,1,Legacy Heavy Rail
20008,MTA New York City Transit,Full Reporter,Urban,Heavy Rail,2407,Elevated Fixed Guideway Station,Bronx Park East - WPR,,"New York, NY",NY,10462,40.84885,-73.86843,"21,200",0,2007,"(-73.86843, 40.84885)","1978 Birchall Ave, Bronx, NY 10462, USA",5,5,"(40.848716, -73.868182)",Bronx County,1,Legacy Heavy Rail
